Source,Destination,Item name,Extension,Item size,Content type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name
\\DEMO-SRV01\FileServer\01_Clients\CL1003_Hôtel_des_Tilleuls\05_Projets\Refonte_site_web\Planning_Refonte_site_web.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1003_Hôtel_des_Tilleuls/05_Projets/Refonte_site_web/Planning_Refonte_site_web.xlsx,Planning_Refonte_site_web.xlsx,xlsx,5135,Document,Migrated,MIGRATED,,,SRC-46304221,40783f0a-072a-98d2-3606-defcdfb85c0d,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1003_Hôtel_des_Tilleuls\05_Projets\Refonte_site_web\Presentation_lancement_Refonte_site_web.pptx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1003_Hôtel_des_Tilleuls/05_Projets/Refonte_site_web/Presentation_lancement_Refonte_site_web.pptx,Presentation_lancement_Refonte_site_web.pptx,pptx,29176,Document,Migrated,MIGRATED,,,SRC-67094321,3d93fd4c-804c-25d6-4aff-dcd13678bc8d,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1003_Hôtel_des_Tilleuls\05_Projets\Tableau_de_bord\Compte_rendu_COPIL.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1003_Hôtel_des_Tilleuls/05_Projets/Tableau_de_bord/Compte_rendu_COPIL.docx,Compte_rendu_COPIL.docx,docx,36732,Document,Migrated,MIGRATED,,,SRC-81036679,4265bb31-5374-0902-9620-bf0dc38084a0,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1003_Hôtel_des_Tilleuls\05_Projets\Tableau_de_bord\Planning_Tableau_de_bord.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1003_Hôtel_des_Tilleuls/05_Projets/Tableau_de_bord/Planning_Tableau_de_bord.xlsx,Planning_Tableau_de_bord.xlsx,xlsx,5141,Document,Migrated,MIGRATED,,,SRC-19685178,218e0b7b-d58d-cdb4-6b44-68068b5ab3ee,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1003_Hôtel_des_Tilleuls\05_Projets\Tableau_de_bord\Presentation_lancement_Tableau_de_bord.pptx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1003_Hôtel_des_Tilleuls/05_Projets/Tableau_de_bord/Presentation_lancement_Tableau_de_bord.pptx,Presentation_lancement_Tableau_de_bord.pptx,pptx,29177,Document,Migrated,MIGRATED,,,SRC-34908079,5a9196f0-bd6b-881a-e8f6-e0bd0f977044,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\01_Contrats\Contrat_cadre_CL1004_2022.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/01_Contrats/Contrat_cadre_CL1004_2022.docx,Contrat_cadre_CL1004_2022.docx,docx,36784,Document,Migrated,MIGRATED,,,SRC-10588248,9556585e-a997-f351-754a-09cde5cfedfa,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\01_Contrats\Contrat_cadre_CL1004_2022_signe.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/01_Contrats/Contrat_cadre_CL1004_2022_signe.pdf,Contrat_cadre_CL1004_2022_signe.pdf,pdf,1665,Document,Migrated,MIGRATED,,,SRC-73697749,6bae4b5b-844a-7034-e77f-fe48d0a6ec17,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\02_Devis\Devis_CL1004_2023-01.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/02_Devis/Devis_CL1004_2023-01.docx,Devis_CL1004_2023-01.docx,docx,36746,Document,Migrated,MIGRATED,,,SRC-75168293,806c10b5-e0cf-ab4c-eaef-c4d2d3bf6d01,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\02_Devis\Devis_CL1004_2025-02.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/02_Devis/Devis_CL1004_2025-02.docx,Devis_CL1004_2025-02.docx,docx,36751,Document,Migrated,MIGRATED,,,SRC-48866503,86048719-26de-bfdb-8825-ae562179b37d,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2024\Facture_CL1004_202403.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2024/Facture_CL1004_202403.pdf,Facture_CL1004_202403.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-82252765,70ac06ac-df70-3017-04c9-d78d82b33599,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2024\Facture_CL1004_202406.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2024/Facture_CL1004_202406.pdf,Facture_CL1004_202406.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-69557878,0101b811-9bca-3cb7-2ee0-289dc6c91b92,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2024\Facture_CL1004_202408.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2024/Facture_CL1004_202408.pdf,Facture_CL1004_202408.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-69650207,2c1eea1f-2659-74a7-cc96-6f46c6aa7d55,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2024\Facture_CL1004_202412.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2024/Facture_CL1004_202412.pdf,Facture_CL1004_202412.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-93651230,b9a6442e-9e7d-6b37-7936-d536243d3570,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2025\Facture_CL1004_202502.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2025/Facture_CL1004_202502.pdf,Facture_CL1004_202502.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-15975297,537390e5-0fcf-31ca-8e75-2fdf1ece615d,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2025\Facture_CL1004_202506.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2025/Facture_CL1004_202506.pdf,Facture_CL1004_202506.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-73110501,8e317041-87dd-aeb7-84b2-8054aead44b0,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2025\Facture_CL1004_202508.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2025/Facture_CL1004_202508.pdf,Facture_CL1004_202508.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-72264519,1b29fc99-c6c8-0e2b-c8c6-14b27b8444d1,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2025\Facture_CL1004_202510.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2025/Facture_CL1004_202510.pdf,Facture_CL1004_202510.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-92875168,3f9d52f9-0e8b-ec94-8f6f-915fe21b37ca,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2025\Facture_CL1004_202512.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2025/Facture_CL1004_202512.pdf,Facture_CL1004_202512.pdf,pdf,1703,Document,Failed,UPLOAD FAILURE,Failed to upload the package to Azure storage: the operation has timed out,SIMUL-UPLOAD,SRC-69888457,,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202601.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202601.pdf,Facture_CL1004_202601.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-74020964,c5b2e75a-0acd-8be1-46e4-099030f97058,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202603.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202603.pdf,Facture_CL1004_202603.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-10417994,8fcd7f40-73c1-cd2c-81f9-8b521905d591,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202604.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202604.pdf,Facture_CL1004_202604.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-39843848,e998d0ee-e4dd-f9b9-c28e-e907072235c2,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202606.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202606.pdf,Facture_CL1004_202606.pdf,pdf,1703,Document,Migrated,MIGRATED,,,SRC-23983288,9ccea098-535b-6a43-7178-ba0a1038f0b5,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202607.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202607.pdf,Facture_CL1004_202607.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-84869051,831d03bf-9b2b-d6c0-816b-ee06f92e2339,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\03_Factures\2026\Facture_CL1004_202608.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/03_Factures/2026/Facture_CL1004_202608.pdf,Facture_CL1004_202608.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-67226556,73ccef03-46f5-a1b4-b156-d1ad330c16a3,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\04_Correspondance\Echange_01.eml.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/04_Correspondance/Echange_01.eml.txt,Echange_01.eml.txt,txt,106,Document,Migrated,MIGRATED,,,SRC-34828295,7a609683-ceaf-4915-8885-64e88216858f,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\04_Correspondance\Echange_02.eml.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/04_Correspondance/Echange_02.eml.txt,Echange_02.eml.txt,txt,106,Document,Migrated,MIGRATED,,,SRC-22720080,b2fff17b-3f66-5ede-f106-37ce81fc069e,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\04_Correspondance\Echange_03.eml.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/04_Correspondance/Echange_03.eml.txt,Echange_03.eml.txt,txt,106,Document,Migrated,MIGRATED,,,SRC-92766173,f132bf2d-e040-015c-e064-a11485f1115b,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\04_Correspondance\Echange_04.eml.txt,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/04_Correspondance/Echange_04.eml.txt,Echange_04.eml.txt,txt,106,Document,Migrated,MIGRATED,,,SRC-28647934,8f3c4be3-ec3b-9605-4274-a3ebed84e91e,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Audit_securite\Compte_rendu_COPIL.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Audit_securite/Compte_rendu_COPIL.docx,Compte_rendu_COPIL.docx,docx,36732,Document,Migrated,MIGRATED,,,SRC-87038964,d70a39d1-33dc-d77f-f179-f2d2e48b9662,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Audit_securite\Planning_Audit_securite.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Audit_securite/Planning_Audit_securite.xlsx,Planning_Audit_securite.xlsx,xlsx,5141,Document,Migrated,MIGRATED,,,SRC-45858075,1f229dd0-6aa8-b9e0-231b-3e14729135bd,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Audit_securite\Presentation_lancement_Audit_securite.pptx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Audit_securite/Presentation_lancement_Audit_securite.pptx,Presentation_lancement_Audit_securite.pptx,pptx,29174,Document,Migrated,MIGRATED,,,SRC-57385337,12926185-50e4-0d54-712e-a6b36471fde4,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Deploiement_Teams\Compte_rendu_COPIL.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Deploiement_Teams/Compte_rendu_COPIL.docx,Compte_rendu_COPIL.docx,docx,36733,Document,Migrated,MIGRATED,,,SRC-70206760,12b80aed-6da7-9a87-3d9a-8079abd0d7fb,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Deploiement_Teams\Planning_Deploiement_Teams.xlsx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Deploiement_Teams/Planning_Deploiement_Teams.xlsx,Planning_Deploiement_Teams.xlsx,xlsx,5138,Document,Migrated,MIGRATED,,,SRC-37604048,c8b007ee-4d82-feac-ab62-86cd3672d6ae,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1004_Menuiserie_Kerbrat\05_Projets\Deploiement_Teams\Presentation_lancement_Deploiement_Teams.pptx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1004_Menuiserie_Kerbrat/05_Projets/Deploiement_Teams/Presentation_lancement_Deploiement_Teams.pptx,Presentation_lancement_Deploiement_Teams.pptx,pptx,29173,Document,Migrated,MIGRATED,,,SRC-74570695,2789d059-c6e5-0df2-e5a3-863e1f525265,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\01_Contrats\Contrat_cadre_CL1005_2019.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/01_Contrats/Contrat_cadre_CL1005_2019.docx,Contrat_cadre_CL1005_2019.docx,docx,36787,Document,Migrated,MIGRATED,,,SRC-89118172,a906922f-a4b9-a9c4-b753-a1eef0836085,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\01_Contrats\Contrat_cadre_CL1005_2019_signe.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/01_Contrats/Contrat_cadre_CL1005_2019_signe.pdf,Contrat_cadre_CL1005_2019_signe.pdf,pdf,1667,Document,Migrated,MIGRATED,,,SRC-69669268,e2015522-40cb-acd0-249a-45845dbe3023,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\02_Devis\Devis_CL1005_2019-01.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/02_Devis/Devis_CL1005_2019-01.docx,Devis_CL1005_2019-01.docx,docx,36747,Document,Migrated,MIGRATED,,,SRC-52200888,3836e865-77bd-891f-f7b1-03df23231e1e,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\02_Devis\Devis_CL1005_2022-02.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/02_Devis/Devis_CL1005_2022-02.docx,Devis_CL1005_2022-02.docx,docx,36747,Document,Migrated,MIGRATED,,,SRC-17672588,65f42986-1818-9af4-f3d7-4f82bf268ea0,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\02_Devis\Devis_CL1005_2022-03.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/02_Devis/Devis_CL1005_2022-03.docx,Devis_CL1005_2022-03.docx,docx,36748,Document,Migrated,MIGRATED,,,SRC-25676642,fd68373b-29ac-f1a5-7cbd-1f5ae28af604,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\02_Devis\Devis_CL1005_2025-04.docx,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/02_Devis/Devis_CL1005_2025-04.docx,Devis_CL1005_2025-04.docx,docx,36750,Document,Migrated,MIGRATED,,,SRC-32799560,2955d6f0-3945-336b-d51b-1815aaf719f3,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202401.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202401.pdf,Facture_CL1005_202401.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-68728647,83feb17b-fe7b-8ae4-6e78-36a4b4d19ec1,3,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202402.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202402.pdf,Facture_CL1005_202402.pdf,pdf,1704,Document,Migrated,MIGRATED,,,SRC-83311497,321c5296-6bd8-c676-56d0-50cd67601367,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202403.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202403.pdf,Facture_CL1005_202403.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-56994902,b8dee081-179a-071e-518a-e4525b4b1b75,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202404.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202404.pdf,Facture_CL1005_202404.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-27528041,8dd63cb9-5685-d624-04fc-d5555daf106d,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202405.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202405.pdf,Facture_CL1005_202405.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-83658772,04a10547-b401-ba85-70c1-dca1756b7289,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202407.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202407.pdf,Facture_CL1005_202407.pdf,pdf,1707,Document,Migrated,MIGRATED,,,SRC-937824,9fb9af50-8476-8b8c-54dd-0ba5626467ba,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202409.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202409.pdf,Facture_CL1005_202409.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-40202063,10755c97-f5f5-54ed-8323-9ef54ba2e161,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
\\DEMO-SRV01\FileServer\01_Clients\CL1005_Laboratoires_Vauclair\03_Factures\2024\Facture_CL1005_202411.pdf,https://m365x71797824.sharepoint.com/sites/MigrationFileServer/Clients/CL1005_Laboratoires_Vauclair/03_Factures/2024/Facture_CL1005_202411.pdf,Facture_CL1005_202411.pdf,pdf,1705,Document,Migrated,MIGRATED,,,SRC-82209111,c9d22950-eb25-f8a1-fc2e-6a591ce3bc0c,4,a09f76b5-a170-b338-3926-3059f28c105d,1,6513270e-269e-0d37-f2a7-4de452e6b438,DEMO-SRV01
